StudyID,RecordID,Virus,Virus.Order,Virus.Family,Virus.Genus,VirusSpecies,Bat_Name,HostFamily,HostGenus,HostSpecies,Genus_spp,N_Individuals,DetectionMethod,SampleType,N_Sample_Pos,N_Sample_Tested,SubsequentTest,Isolate,Sequence,Notes,FirstAuthor,Title,Year,Sampling_Notes,Year_Sampled,MeanYear,Source,N_spp,N_Bats,N_Killed,Prop_Killed,N_Samples,No_Novel_Viruses,N_Total_Viruses,ViralFamiliesTest,General_Notes,Full_Reference,DetMethCat,SampleCat,KillNum,SampPosNum,PrevPos
JA13,2456,PgAdV-2 (Avian AdV),Unassigned,Adenoviridae,Mastadenovirus,PgAdV 2 (Avian AdV),Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2457,PgAdV-2 (Avian AdV),Unassigned,Adenoviridae,Mastadenovirus,PgAdV 2 (Avian AdV),Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2458,Novel PgAdV-3,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,4,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.004296455
JA13,2459,Novel PgAdV-3,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,4,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.004962779
JA13,2460,Novel PgAdV-3,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2461,Novel PgAdV-3,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2462,Novel PgAdV-4,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 4,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,0,931,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2463,Novel PgAdV-4,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 4,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,1,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.001240695
JA13,2464,Novel PgAdV-4,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 4,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2465,Novel PgAdV-4,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 4,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2466,Novel PgAdV-5,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 5,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,34,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.036519871
JA13,2467,Novel PgAdV-5,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 5,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,16,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.019851117
JA13,2468,Novel PgAdV-5,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 5,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2469,Novel PgAdV-5,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 5,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,3,87,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.034482759
JA13,2470,Novel PgAdV-6,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 6,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,0,931,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2471,Novel PgAdV-6,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 6,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,2,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.00248139
JA13,2472,Novel PgAdV-6,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 6,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2473,Novel PgAdV-6,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 6,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2474,Novel PgAdV-7,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 7,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,11,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.011815252
JA13,2475,Novel PgAdV-7,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 7,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,1,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.001240695
JA13,2476,Novel PgAdV-7,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 7,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2477,Novel PgAdV-7,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 7,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,1,87,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.011494253
JA13,2478,Novel PgAdV-8,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 8,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,17,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.018259936
JA13,2479,Novel PgAdV-8,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 8,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,2,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.00248139
JA13,2480,Novel PgAdV-8,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 8,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2481,Novel PgAdV-8,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 8,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2482,Novel PgAdV-9,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 9,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,5,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.005370569
JA13,2483,Novel PgAdV-9,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 9,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,1,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.001240695
JA13,2484,Novel PgAdV-9,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 9,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2485,Novel PgAdV-9,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 9,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,2,87,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.022988506
JA13,2486,Novel PgAdV-10,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 10,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,1,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.001074114
